product_id,date,rating,is_photo,review_text,purchase_option,satisfaction,helpful_indicator,is_positive,gender,height,weight,Issue_Pilling,Issue_After_Wear,Mixed_Sentiment_But,Issue_Size,Issue_Touch,Meta_Review_Length,Meta_Negative_Adverb
1558847,2025-11-23,5,1,겨울 필수 아이템이에요. 이너로 입기 딱 좋아요. 작년에도 사서 입었는데 보풀이 생겨서 올해 다시 샀어요. 가성비 좋은만큼 한 해 잘 입으면 되요.,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,177,61,1,0,0,0,0,82,0
1558847,2025-11-23,5,1,다좋은데 실밥 많이 나오고 먼지도 많아서 세탁 필수입니다,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 나쁨,0,1,male,171,67,1,0,0,0,0,31,0
1558847,2025-11-22,5,1,저렴한 가격에 스타일 품질 모두 좋은 옷 구매했어요,(터틀넥)아이보리 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,187,72,0,0,0,0,0,28,0
1558847,2025-11-22,5,1,좋아요 아주 추천드립니다 ! 가성비가 말이 안 됨 이거,(터틀넥)블랙 · L,사이즈 조금 큼 · 색감 화면과 비슷 · 신축성 강함 · 퀄리티 좋음,0,1,male,166,73,0,0,0,0,0,30,0
1558847,2025-11-21,5,1,목 부분이 생각보다 널널해서 좋고 재질이 가격에비해 좋아요,(슬리브)아이보리 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,168,76,0,0,0,0,0,32,0
1558847,2025-11-21,5,1,가격도 싸고 재질도 참 마음에 드네요 또 사야겠습니다,(터틀넥)블랙 · L,사이즈 조금 큼 · 색감 어두움 · 신축성 강함 · 퀄리티 좋음,0,1,male,182,100,0,0,0,0,0,29,0
1558847,2025-11-21,4,1,"색감 예쁘고 핏도 예쁘고 목부분이 따뜻합니다. 다만 살짝 구김이 있을수있다는건 감안해야할듯. 블프때 니트 흰, 검 두개 2만3천원에 사서 그거 자체로 만족도가 큽니다. 감사히 입을게요!!",(슬리브)아이보리 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 강함 · 퀄리티 매우 좋음,0,1,male,174,67,0,0,0,0,0,104,1
1558847,2025-11-20,5,1,가격대비 품질이 너무좋네요 ~ 겨울에 이거입고 다니려구요,(슬리브)블랙 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,185,90,0,0,0,0,0,31,1
1558847,2025-11-20,5,1,두께도 적당하고 핏도 딱 좋아서 이너로 입기 좋을 것 같고 맘에 듭니다,(슬리브)멜란지 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 강함 · 퀄리티 좋음,0,1,male,177,72,0,0,0,0,0,39,0
1558847,2025-11-20,5,1,좋아요 2만원대라는 사기적인 가격대에 2장 잘 샀습니다,(터틀넥)아이보리 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,172,75,0,0,0,0,0,30,0
1558847,2025-11-20,5,1,겨울 기본터임 만족스러운 가격에 퀄리티도 좋아요,(슬리브)아이보리 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 매우 좋음,0,1,male,190,97,0,0,0,0,0,26,0
1558847,2025-11-19,5,1,저렴하게 사서 편히입어요 세미오버핏으로 겨울에 입기좋네요,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 강함 · 퀄리티 보통,0,1,male,167,70,0,0,0,0,0,31,0
1558847,2025-11-19,5,1,가성비좋고 제질좋음 잘입겠습니다 저번에구매하고 마음에들어 재구매,(슬리브)아이보리 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,168,65,0,0,0,0,0,35,0
1558847,2025-11-19,5,1,재구매중이에요 항상 잘 입고 다녀요 감사합니다,(터틀넥)블랙 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,171,80,0,0,0,0,0,25,0
1558847,2025-11-18,5,1,재질도 괜찮고 크기도괜찮아요! 가격대비 이정도면 만족해요!!,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,173,71,0,0,0,0,0,33,0
1558847,2025-11-18,5,1,솔직히 한번만 입어도 보풀 생기는 옷이지만… 가격이 깡패라 겨울마다 주기적으로 구매합니다..!,(슬리브)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 나쁨,0,1,male,171,58,1,0,0,0,0,52,0
1558847,2025-11-16,5,1,네 번째 세트 재구매입니다 기본템으로 쓰기 너무 좋아요,(터틀넥)블랙 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,180,75,0,0,0,0,0,30,1
1558847,2025-11-16,5,1,네 번째 재구매네요 세탁시 보풀은 어쩔 수 없지만 기본터임으로 너무 좋아요,(터틀넥)블랙 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,180,75,1,0,0,0,0,41,1
1558847,2025-11-15,5,1,가성비 조아요 생각보다 따뜻해요 재구매의사있어요,(슬리브)아이보리 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,175,64,0,0,0,0,0,26,0
1558847,2025-11-15,5,1,가성비 조아요 목이 좀 후줄근할수있어요 다리미질 해야해요,(슬리브)아이보리 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,175,64,0,0,0,0,0,31,0
1558847,2025-11-12,5,1,반폴라여서 답답하지 않고 좋아요. 보풀이 꽤 생기지만 가격 감안하면 괜찮은 거 같습니다.,(터틀넥)아이보리 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,177,63,1,0,0,0,0,49,0
1558847,2025-11-12,5,1,색상도 딱이고 저한테 크기도 딱이네요ㅎㅎ두껍지는 않고 얇은편에 속해요.,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,170,68,0,0,0,0,0,39,0
1558847,2025-11-12,5,1,M사이즈 시켜서 작으면 어쩌나 싶었는데 크기가 딱 맞네요ㅎㅎ개인적으로 시보리 있는것이 더 좋네요,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,170,68,0,0,0,0,0,53,1
1558847,2025-11-10,5,1,코디의 무난한 기본터임이라고 생각합니다 만족스럽네요,(슬리브)블랙 · M,사이즈 정사이즈 · 색감 매우 어두움 · 신축성 매우 강함 · 퀄리티 매우 좋음,0,1,male,179,68,0,0,0,0,0,28,0
1558847,2025-11-10,5,1,가격 대비 만족하는 이너입니다 코드입을 때도 잘 쓸 수 잇어 보여요,(슬리브)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 매우 강함 · 퀄리티 매우 좋음,0,1,male,179,68,0,0,0,0,0,37,0
1558847,2025-11-08,5,1,적당한 핏감과 기장 가성비있는 가격 놓칠수 없어서 사봤는데 너무 좋네요 싼티도 안남 최고,(터틀넥)블랙 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,179,79,0,0,0,0,0,49,1
1558847,2025-11-07,4,1,"수아레 니트사고 매우 만족해서 구매했습니다. 단, 기대치가 너무 높아서 인지 생각보다 얇고 촉감도 딱 2만원때 느낌이에요…",(슬리브)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 보통,0,1,male,177,71,0,0,0,0,0,68,1
1558847,2025-10-31,5,1,정말 저렴하게 구매했습니다 코튼니트라 소재도 부드럽고 이너로 입기 딱 좋아요,(슬리브)아이보리 · L,정보없음,2,1,male,178,67,0,0,0,0,0,42,1
1558847,2025-10-26,5,1,"배송 빠르게 잘 받았어요 생각보단 부드럽지는 않고, 디자인은 심플해서 잘 입을 것 같아요 목이 살짝커서 잘 다려입어야 할 것 같아요",(슬리브)아이보리 · M,정보없음,1,1,female,170,50,0,0,0,0,0,73,0
1558847,2025-09-24,5,1,"가을, 겨울에 터틀넥은 필수터임이라 구매했어요. 재질도 핏도 가격도 모두 만족합니다. 가을, 겨울에 터틀넥은 필수터임이라 구매했어요. 재질도 핏도 가격도 모두 만족합니다.",(터틀넥)블랙 · L,정보없음,1,1,male,178,95,0,0,0,0,0,95,0
1558847,2020-12-16,4,1,전체적인 실루엣이 이쁩니당. 목부분이 그렇게 조이는 것은 아니지만 입구부분이 짱짱하게 봉제 돼있어 머리 집어넣을 때 힘줘야 들어갑니다. 전체적인 실루엣이 이쁩니당. 목부분이 그렇게 조이는 것은 아니지만 입구부분이 짱짱하게 봉제 돼있어 머리 집어넣을 때 힘줘야 들어갑니다.,blackM · ivoryM,정보없음,109,1,male,177,63,0,0,0,0,0,151,0
1558847,2026-04-23,5,0,너무 좋네요. 슬리브인데도 끝에 살짝 시보리 마감이 돼있는 것도 아주 마음에 듭니다. 잘 구매해서 만족스럽습니다.,(슬리브)블랙 · L,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 매우 강함 · 퀄리티 보통,0,1,male,184,85,0,0,0,0,0,63,1
1558847,2020-11-27,5,1,좋은가격으로 샀네요. 자주 빨지만 않으면 보풀은 잘 안일어날 것 같습니다. 이너로 짱,ivoryM · blackM,정보없음,121,1,male,173,66,1,0,0,0,0,47,0
1558847,2025-11-05,4,1,"이번에 새로 산 옷 핏이 진짜 대박이야. 입어보자마자 이건 내 거다 싶었지. 어깨선도 딱 예쁘게 떨어지고, 전체적인 실루엣이 너무 마음에 들어. 이번에 새로 산 옷 핏이 진짜 대박이야. 입어보자마자 이건 내 거다 싶었지. 어깨선도 딱 예쁘게 떨어지고, 전체적인 실루엣이 너무 마음에 들어.",(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 나쁨,0,1,male,176,66,0,0,0,0,0,161,1
1558847,2025-11-05,5,1,해마다 사서 입어요 드라이 하기엔 값이 비싸서 세탁기돌리고 매년사는것이 가성비,(터틀넥)블랙 · M,사이즈 정사이즈 · 색감 화면과 비슷 · 신축성 적당함 · 퀄리티 나쁨,0,1,male,176,66,0,0,0,0,0,43,0
1558847,2025-11-02,5,1,몸에 핏하게 딱맞아서 입기편하고 좋아요~ 색감도 맘에들어요ㅎㅎ,(슬리브)딥브라운 · L,정보없음,0,1,male,172,78,0,0,0,0,0,34,0
1558847,2025-11-01,5,1,재고 있을때 안사면 후회하는 가성비 1황 반폴라니트,(슬리브)멜란지 · M,정보없음,0,1,male,181,70,0,0,0,0,0,28,0
1558847,2025-10-31,5,1,이너로 활용하기 너무 좋아요 2장 세트에 이가격이면 진짜 좋네요,(슬리브)아이보리 · L,정보없음,0,1,male,178,67,0,0,0,0,0,35,1
1558847,2025-10-29,4,1,전체적이 핏이 좋습니다 목 부분도 짱짱합니다 겨울에 딱 일듯 십습니다,(터틀넥)블랙 · M,정보없음,0,1,male,171,70,0,0,0,0,0,38,0
1558847,2025-10-29,5,1,딱 핏도 괜찮고 따뜻한 기본 목티입니다. 안에 입고 스타일링하기 좋아요!,(슬리브)블랙 · L,정보없음,0,1,male,178,77,0,0,0,0,0,40,0
1558847,2025-10-29,5,1,너무 과하지않고 남친룩같은 느낌이에요 두개가 너무 마음에 들어서 잘 입을거 같아요ㅎㅎ,(터틀넥)블랙 · M,정보없음,0,1,male,163,61,0,0,0,0,0,47,1
1558847,2025-10-23,5,1,"진짜좋내요 가격생각하면, 그래서 추가구매했어요",(터틀넥)블랙 · L,정보없음,0,1,male,180,73,0,0,0,0,0,25,1
1558847,2025-10-23,5,1,저렴하게 잘 구매했어요! 생각했던것보다 좀 도톰하긴 한데 그래도 올 가을 겨울 잘 입을것같아요!,(터틀넥)블랙 · M,정보없음,0,1,male,175,86,0,0,0,0,0,53,0
1558847,2025-10-15,5,1,브라운이랑 블랙 둘다 이쁘네요!! 잘입겠습니다 품질 배송굿,(슬리브)블랙 · M,정보없음,0,1,male,174,75,0,0,0,0,0,32,0
1558847,2025-10-15,5,1,배송빠르게왔고 겨울이너로 딱이네요!! 목이 안늘어났으면 좋겠어요,(슬리브)블랙 · M,정보없음,0,1,male,174,75,0,0,0,0,0,35,0
1558847,2025-09-24,5,1,이너로 입기딱좋고 재질도 좋아요. 근데 실밥은 조금 아쉽네오,(슬리브)아이보리 · M,정보없음,0,1,male,169,75,0,0,0,0,0,33,0
1558847,2025-09-24,5,1,"핏도 좋고 재질도 너무 좋은데, 실밥이 떨어지는건 아쉽네요",(슬리브)아이보리 · M,정보없음,0,1,male,169,75,0,0,0,0,0,32,1
1558847,2025-09-24,5,1,블랙-터틀넥 // 차콜멜란지-슬리브 이렇게 주문했습니다 실제로 입어보니 어깨라인이 적당해 저같은 슬림맨들한테는 체형 보완효과가 있습니다. 목쪽을 완전타이트하게 조여줬으면 좋겠지만 헐렁거리진 않는정도입니다 암튼 만족해서 구매확정했습니다,(터틀넥)블랙 · M,정보없음,0,1,male,178,65,0,0,0,0,0,130,1
1558847,2025-09-24,5,1,"가격대비 재질이나 핏 모두 너무 훌륭하구요. 이번 가을, 겨울 시즌에 이너로 가격대비 재질이나 핏 모두 너무 훌륭하구요. 이번 가을, 겨울 시즌에 이너로",(터틀넥)블랙 · L,정보없음,0,1,male,178,95,0,0,0,0,0,85,1
1558847,2025-09-20,5,1,작년에 이어 두번째 구매해요 너무 너무 좋아용 가성비 최고,(터틀넥)블랙 · M,정보없음,0,1,female,175,70,0,0,0,0,0,32,1
1558847,2025-09-16,5,1,한번 구매하고 여러 장 더 구매했는데 모두 불량없이 빠르게 배송됐습니다. 깔끔하고 좋아요 ㅎ 세탁 후에 줄어들지만 않으면 좋을 것 같습니다.,(슬리브)블랙 · M,정보없음,0,1,male,174,64,0,1,0,0,0,78,0
1558847,2025-09-15,5,1,짱짱하니 좋네요 소재가 고급스럽진 않아요 하지만 싸지도 않습니다 가성비 좋아요,(터틀넥)블랙 · L,정보없음,0,1,male,176,75,0,0,0,0,0,43,0
1558847,2025-09-09,5,1,흰색은 안 비쳐서 이너 없이도 입을 수 있습니다. 기본템으로 추천,(슬리브)블랙 · L,정보없음,0,1,male,178,68,0,0,0,0,0,36,0
1558847,2025-09-09,5,1,목을 적당히 덮는 느낌이 좋아요. 색상 디자인 모두 맘에 들어요,(터틀넥)블랙 · L,정보없음,0,1,male,180,78,0,0,0,0,0,35,0
1558847,2025-08-09,4,1,소재가 약간 단단해서 넥이 금방 늘어날 것 같아요. 하지만 가성비 있게 구매할 수 있어서 메리트있습니다.,(슬리브)아이보리 · M,정보없음,0,1,male,179,80,0,0,0,0,0,58,0
1558847,2025-07-08,5,1,터틀넥은 수아레로 정착했습니다. 보풀이 조금 잘 나긴 하지만 확실히 어깨라인을 이쁘게 잡아줘서 좋아요,(터틀넥)블랙 · L,정보없음,0,1,male,178,68,1,0,0,0,0,56,0
1558847,2025-06-28,5,1,"저번에 수아레 니트 선물을 받고, 재구매합니다. 다른 브랜드와 다르게 면 느낌이 많이 나서 좋습니다.",(터틀넥)아이보리 · L,정보없음,0,1,male,183,78,0,0,0,0,0,56,0
1558847,2025-05-10,5,1,겨울에 이너로 입으려고 샀는데 까슬거림 없이 단품으로 입어도 될만큼 부드러웠습니다.넥라인이 늘어나는 지는 몇 번더 입어봐야할 거 같아요,[슬리브] 아이보리_M · [슬리브] 멜란지_M,정보없음,0,1,male,175,75,0,0,0,0,1,75,0
1558847,2025-05-10,5,1,한달후기 겨울에 이너로 입으려고 샀는데 까슬거림 없이 단품으로 입어도 될만큼 부드러웠습니다.넥라인이 늘어나는 지는 몇 번더 입어봐야할 거 같아요,[슬리브] 아이보리_M · [슬리브] 멜란지_M,정보없음,0,1,male,175,75,0,0,0,0,1,80,0
1558847,2025-05-08,5,1,한달후기 가격대비 이정도면 최고인데 한번 빨면 보풀이 엄청 일어나요 ㅠ,blackM · ivoryM,정보없음,0,1,male,180,80,1,0,0,0,0,39,0
1558847,2025-05-07,5,1,착용감 좋고 색상도 이쁩니다 내부 목쪽 택이 아프긴 한데 세탁하면 괜찮아져요,blackM · melangeM,정보없음,0,1,male,172,60,0,0,0,0,0,42,0
1558847,2025-05-07,5,1,한달후기 착용감 좋고 색상도 이쁩니다 내부 목쪽 택이 아프긴 한데 세탁하면 괜찮아져요,blackM · melangeM,정보없음,0,1,male,172,60,0,0,0,0,0,47,0
1558847,2025-05-06,5,1,한달후기 짱짱하고 이너로 입기 너무 좋았어요 보풀은 조금 있었지만 그래도 이 가격에 만족해요,blackL · ivoryL,정보없음,0,1,female,168,80,1,0,0,0,0,51,1
1558847,2024-12-09,5,1,"쫀쫀한 슬리브 니트가 필요했었는데, 마침 수아레 사에서 블프세일 1+1세일 하길래 바로 구매했습니다. 제 스팩이랑 비슷하신분들은 l사이즈로 하시고 저렴하다고 해서 절재로 품질이 좋지 않은것이 아닙니다. 쫀쫀한 슬리브 니트가 필요했었는데, 마침 수아레 사에서 블프세일 1+1세일 하길래 바로 구매했습니다. 제 스팩이랑 비슷하신분들은 l사이즈로 하시고 저렴하다고 해서 절재로 품질이 좋지 않은것이 아닙니다.",[슬리브] 딥브라운_L · [슬리브] 블랙_L,정보없음,2,1,male,179,78,0,0,0,0,0,225,0
1558847,2024-12-23,5,1,세탁해도 줄어드는 거 없이 너무 괜찮고요. 피부 예민한 편인데 무지무지 부드럽습니다. 품도 여유있어 바디라인이 너무 드러나지 않아 세탁해도 줄어드는 거 없이 너무 괜찮고요. 피부 예민한 편인데 무지무지 부드럽습니다. 품도 여유있어 바디라인이 너무 드러나지 않아,[슬리브] 블랙_L · [슬리브] 딥브라운_L,정보없음,3,1,male,180,69,0,0,0,0,0,145,1
1558847,2025-02-11,5,1,부드럽고 이너로 입기 딱 좋아요 ㅎㅎ 저렴한 가격에 잘 샀습니다:),melangeM · blackM,정보없음,2,1,male,171,68,0,0,0,0,0,37,0
1558847,2025-01-25,5,1,한달후기 수아레 항상 니트 맛집으류 자주 이용했는데 이번에 터틀넥 주문했는데 너무 좋습니다,blackL · melangeL,정보없음,2,1,male,175,73,0,0,0,0,0,50,1
1558847,2022-11-23,5,1,옷은 부드럽고 얇고 어깨는 스무스하게 붙는 핏입니다 다만 아무래도 얇아서 그 부분이 눈에 보일 수 있어요 옷은 부드럽고 얇고 어깨는 스무스하게 붙는 핏입니다 다만 아무래도 얇아서 그 부분이 눈에 보일 수 있어요,brownL · blackL,정보없음,2,1,male,186,85,0,0,0,0,0,117,0
1558847,2022-10-22,5,1,"원탑으로 입어도 좋고, 이너로 입어도 너무 찰떡입니다",charcoalM · ivoryL,정보없음,13,1,male,178,58,0,0,0,0,0,29,1
1558847,2021-12-18,4,1,무난하게 입으려고 샀는데 잘 산 것 같습니다 만족,ivoryM · blackM,정보없음,2,1,male,170,60,0,0,0,0,0,27,0
1558847,2021-11-25,5,1,진짜 이뻐요.여자친구한테 이쁘다는소리 맨날 들어요,blackM · ivoryM,정보없음,17,1,male,170,65,0,0,0,0,0,27,1
1558847,2021-11-10,5,1,이너로 입기 딱 좋습니다 얇아서 레이어드 많이할때 좋아요 세미오버핏으로 핏도 좋습니다 이너로 입기 딱 좋습니다 얇아서 레이어드 많이할때 좋아요 세미오버핏으로 핏도 좋습니다,ivoryM · beigeM,정보없음,17,1,male,165,60,0,0,0,0,0,95,0
1558847,2020-11-11,5,1,목 엄청 짱짱하고 머리 넣을때 좁아요 그래도 이너로 활용도는 높아서 좋습니다,blackL · beigeL,정보없음,71,1,male,173,64,0,0,0,0,0,42,0
1558847,2025-03-18,5,1,진짜 가격대비 말이 안되고 제가 원래 105~110 사이즈 입는데 조금 핏하게 입고싶으신 분들이나 운동하시는 분들은 제 키 몸무게에 m사이즈 가셔도 괜찮을 것 같습니다.,ivoryM · blackM,정보없음,1,1,male,180,85,0,0,0,0,0,94,1
1558847,2025-03-12,4,1,"가성비로 따라잡을 수가 없음 하지만 모크넥같은 옷 특성상 소모품인건 확실함 그래도 1,2년은 잘 입을 듯하다 최근에 살 좀 쪘는데도 가슴만 안 내밀면 비침 없을 듯",ivoryM · blackM,정보없음,1,1,male,177,70,0,0,0,0,0,91,0
1558847,2025-03-12,4,1,한달후기 가격대비 굉장히 좋은 옷이긴 하지만 목이 굉장히 잘 늘어나네요 1회 입었는데 늘어난 목이 돌아오질 않아요ㅠ 그 외에는 전체적으로 만족합니다,ivoryM · blackM,정보없음,1,1,male,177,70,0,0,0,0,0,82,0
1558847,2025-02-15,5,1,가격에 비해 퀄리티가 정망 젛아요 할인 받고 사면 정말 아까운것이 없음,[슬리브] 블랙_M · [슬리브] 아이보리_M,정보없음,1,1,male,171,75,0,0,0,0,0,39,1
1558847,2025-02-14,5,1,"재질도 부드럽고 딱 제가 원하던 핏이라 좋아요 배송도 정말 빠릅니다 ,,👍 가벼운 폴라니트 찾으시면 이거 추천드려요 !",[슬리브] 블랙_M · [슬리브] 아이보리_L,정보없음,1,1,male,188,68,0,0,0,0,0,66,1
1558847,2025-02-13,5,1,한달후기 너무 좋은 가격으로 구매했지먼 한 번의 빨래로 보풀이 생겨 마음이 좀 아픕니다 그래도 이거만한 가성비가 없습니다!,[슬리브] 블랙_M · [슬리브] 블랙_M,정보없음,1,1,male,174,60,1,0,0,0,0,68,1
1558847,2025-01-02,5,1,한달후기 질감 촉감이 좋아서 안에 티셔츠 없이 입어도 괜찮아요 겨울에 코트 안에 입으면 따뜻하고 이뻐서 좋아요,blackL · ivoryL,정보없음,1,1,male,177,71,0,0,0,0,0,61,0
1558847,2024-12-16,5,1,이너 안입고 입어도 까칠하지않고 좋아요 전에입던 반폴라가 너무작아져서 구매 만족,deepbrownM · blackM,정보없음,1,1,male,174,62,0,0,0,1,0,44,1
1558847,2024-12-07,5,1,겨울에 무조건 필수터임인 거 같아요! 재질도 좋고 핏도 좋아서 재구매 의사 100%입니다. 최고에요!,blackL · blackL,정보없음,1,1,male,179,70,0,0,0,0,0,56,0
1558847,2024-12-07,5,1,옷 착용감이 부드럽고 핏도 진짜 좋아요! 최고에요!,blackL · blackL,정보없음,1,1,male,179,70,0,0,0,0,0,28,1
1558847,2024-12-03,5,1,운동 하시는 분들은 핏 이쁘게 떨어질 거 같아요 이너로 입기 좋아요,ivoryM · blackM,정보없음,1,1,male,172,60,0,0,0,0,0,37,0
1558847,2024-11-29,5,1,쫀쫀하고 적당한 두께감이라 이너로 입기 아주 좋아요,deepbrownL · melangeL,정보없음,1,1,male,180,78,0,0,0,0,0,28,0
1558847,2024-11-26,5,1,무난무난하게 하고 색감이 맘에듭니당 3번째 구매중,deepbrownL · blackL,정보없음,1,1,male,176,75,0,0,0,0,0,27,0
1558847,2024-11-20,5,1,가성비 진짜 최고네요 질감도 좋고 따뜻해서 겨울에 자주 입을 듯 해요 사이즈는 정사이즈 하니까 핏도 괜찮네요,blackL · ivoryL,정보없음,1,1,male,177,71,0,0,0,0,0,60,1
1558847,2024-11-18,5,1,한달후기 청자켓 안에 이너로 입어봤는데 따듯하고 좋더라고요. 좋은 옷 만들어주셔서 감사합니다. 닳을 때까지 입고 또 살거에요. 히히^^,blackL · blackL,정보없음,1,1,male,178,95,0,0,0,0,0,75,0
1558847,2024-11-10,5,1,생각보다 제품의 질이 좋아요 만족스러웠습니다 색감과 핏도 깔끔해서 이쁘고요 다시 재구매할거같아요,ivoryL · blackL,정보없음,1,1,male,186,72,0,0,0,0,0,53,0
1558847,2024-10-19,5,1,청자켓 안에 이너로 입어봤는데 따듯하고 좋더라고요. 좋은 옷 만들어주셔서 감사합니다. 닳을 때까지 입고 또 살거에요.,blackL · blackL,정보없음,1,1,male,178,95,0,0,0,0,0,65,0
1558847,2024-10-18,5,1,작년에 흰색으로 3벌 샀었는데 너무 마음에 들어서 이번에 검은색으로 2벌 샀습니다. 가격도 그렇게 안 비싸고 짱짱하니 좋은 것 같아요. 잘 입겠습니다. 감사합니다.,blackL · blackL,정보없음,1,1,male,178,95,0,0,0,0,0,91,1
1558847,2023-11-14,5,1,입었을 때 사이즈도 딱 맞고 촉감도 좋습니다 아이보리 색감도 이쁘고 맘에 듭니다 슬리브로 구매하니 핏도 오버하지않고 기장도 적당한 길이라 맘에 듭니다 며칠 입으니 보풀이 조금 생기는데 이 가격대면 나쁘지않습니다,[슬리브] 아이보리_M · [슬리브] 블랙_M,정보없음,1,1,male,175,63,1,0,0,0,0,117,0
1558847,2023-10-08,5,1,작년에도 동일 상품 구매해서 잘 입었는데 올해 더 좋아졌네요! 할인할 때 사서 괜찮은 가격에 잘 받았습니다,[슬리브] 블랙_L · [슬리브] 아이보리_L,정보없음,1,1,male,177,75,0,0,0,0,0,59,0
1558847,2023-02-14,4,1,예쁘고 가성비도 좋음 다만 목이 불편할 수도 있을듯,greyM · charcoalM,정보없음,1,1,male,175,70,0,0,0,0,0,28,0
1558847,2023-01-18,5,1,역시 믿고 사는 수아레 원단도 탄탄하고 촉감도 괜찮고 편하게 자주 입을거 같아요 사이즈는 M사이즈가 살짝 여유있게 딱 좋은거 같아요,ivoryM · blackM,정보없음,2,1,male,174,63,0,0,0,0,0,73,0
1558847,2023-01-11,5,1,촉감 부드럽고 나쁘지 않습니다. 다만 보풀은 모르겠네여,blackL · blackL,정보없음,1,1,male,172,65,1,0,0,0,0,30,0
1558847,2023-01-08,5,1,"팔다리가 길어 남성용을 사는데, 루즈하게 잘 맞아서 너무 좋아요. 추위를 많이 타서 주로 레이어드해서 입는데 위에 밝은 기모 맨투맨 입었더니 보풀이 엄청 생겼네요. 이것만 주의해서 입음 될 듯. 근데 어차피 겨울 내내 레이어드로 입을 거라 보풀 상태로 한겨울 보내고, 차츰 풀리면 그 땐 보풀 제거해서 입으려구요.",ivoryM · blackM,정보없음,5,1,female,176,63,1,0,0,0,0,175,1
1558847,2022-12-25,5,1,가성비 좋은거같아요 생각보다 가슴쪽운 여유롭고 팔은 좀 짧네요,ivoryL · blackL,정보없음,3,1,male,179,71,0,0,0,0,0,34,0
1558847,2022-11-23,5,1,색감도 이쁘고 디자인도 이뻐서 휘뚜루마뚜루 어디든 어울려서 좋아요,ivoryL · blackL,정보없음,3,1,male,176,80,0,0,0,0,0,36,0
1558847,2022-11-21,5,1,브라운 M / 베이지 M 사이즈 구매 했습니다. 보시다시피 제 스펙에서 사이즈 부족함 없이 잘 맞았고 제품 퀄리티 자체가 좋아서 굉장히 만족하고 후기 남깁니다. 브라운 M / 베이지 M 사이즈 구매 했습니다. 보시다시피 제 스펙에서 사이즈 부족함 없이 잘 맞았고 제품 퀄리티 자체가 좋아서 굉장히 만족하고 후기 남깁니다.,brownM · beigeM,정보없음,29,1,male,172,68,0,0,0,0,0,179,0
1558847,2022-11-19,5,1,이너로 입을 옷 찾고있었는데 너무 이쁩니다 소재가 너무 좋아요 역시 무신사에요,brownM · blackM,정보없음,7,1,male,172,62,0,0,0,0,0,43,1
1558847,2022-11-18,5,1,살다가 색상별로 같은 옷 4벌 구매하긴 처음 편하고 촉감 나쁘지 않고 무엇보다 편해요 생각보다 짱짱하고 데일리로 좋아서 살다가 색상별로 같은 옷 4벌 구매하긴 처음 편하고 촉감 나쁘지 않고 무엇보다 편해요 생각보다 짱짱하고 데일리로 좋아서,greyL · charcoalL,정보없음,1,1,male,180,74,0,0,0,0,0,133,0
